Id_Inventaris	Permendagri_90	Nama_Barang_Permendagri_90	No_Kode_Barang	Nama_Sesuai Kode	Nama_Simbada / Deskripsi_Barang	No_Kode_Register	Luas_Tanah	Thn_Pengadaan	Letak	Hak_Tanah	Tgl_Sertifikat	No_Sertifikat	Penggunaan	Asal_Usul	Harga_Barang	Keterangan	Kode_SKPD	Nama_SKPD	Kode_Lokasi	Nama_Lokasi
8631316	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00018	4830	2001	Kecamatan Jetis	Lain-lain	2010-06-23	365/KEP/2010	JL. KRANGGAN	Lain-lain	3873660000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631620	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00322	2375	2001	Kecamatan Gondomanan	Lain-lain	2010-06-23	365/KEP/2010	JL. SECODININGRATAN	Lain-lain	2724125000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631760	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00462	778	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. MANGGA	Lain-lain	124416000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631464	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00166	419	2001	Kecamatan Gondomanan	Lain-lain	2010-06-23	365/KEP/2010	JL. LIMARAN	Lain-lain	480019500	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631356	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00058	1452	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. CIPTO WILOHO	Lain-lain	572088000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631660	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00362	5580	2001	Kecamatan Wirobrajan	Lain-lain	2010-06-23	365/KEP/2010	JL. LETJEND. S.  PARMAN	Lain-lain	2589120000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631800	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00502	1860	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. TEMBUS MELATI WETAN-TIMOHO II	Lain-lain	1142040000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631504	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00206	1050	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. KAPAS I	Lain-lain	487200000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631396	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00098	1950	2001	Kecamatan Jetis	Lain-lain	2010-06-23	365/KEP/2010	JL. GOWONGAN LOR	Lain-lain	1047150000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631588	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00290	17340	2001	Kecamatan Gondomanan dan Kecamatan Mergangsan	Lain-lain	2010-06-23	365/KEP/2010	JL. BRIGJEN KATAMSO	Lain-lain	27275820000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631700	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00402	7357	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. LOWANO	Lain-lain	2096745000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631728	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00430	455	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. RADEN RONGGO II	Lain-lain	46865000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631432	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00134	1449	2001	Kecamatan Ngampilan	Lain-lain	2010-06-23	365/KEP/2010	JL. KEMETIRAN	Lain-lain	485415000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631840	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00542	7644	2001	Kecamatan Wirobrajan	Lain-lain	2010-06-23	365/KEP/2010	JL. BUGISAN	Lain-lain	1528800000	Arteri sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631544	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00246	660	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. KERTO	Lain-lain	160380000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631324	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00026	2184	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. PROF. KAHAR MUZAKIR	Lain-lain	4752384000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631628	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00330	2230	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. KADIPATEN KULON	Lain-lain	446000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631768	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00470	2304	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. TAWANG SARI	Lain-lain	294860800	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631472	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00174	2960	2001	Kecamatan Danurejan	Lain-lain	2010-06-23	365/KEP/2010	JL. JUMINAHAN	Lain-lain	1166240000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631364	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00066	2178	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. ATMO SUKARTO	Lain-lain	2247696000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631668	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00370	489	2001	Kecamatan Wirobrajan	Lain-lain	2010-06-23	365/KEP/2010	JL. PAREANOM	Lain-lain	62592000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631808	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00510	865	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. SIWALAN	Lain-lain	138400000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631512	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00214	1025	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. TERATAI	Lain-lain	264450000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631404	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00106	800	2001	Kecamatan Jetis	Lain-lain	2010-06-23	365/KEP/2010	JL. BUMIJO KULON	Lain-lain	315200000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631596	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00298	1230	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	Jl. LANGENASTRAN LOR	Lain-lain	350550000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631708	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00410	1350	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. KAMPUNG GIWANGAN	Lain-lain	172800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631736	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00438	640	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. MENTAOK	Lain-lain	102400000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631440	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00142	4319	2001	Kecamatan Gedongtengen	Lain-lain	2010-06-23	365/KEP/2010	JL. KS. TUBUN	Lain-lain	2004016000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631848	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00550	28420	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. GEDONG KUNING	Lain-lain	13186880000	Arteri sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631552	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00254	2037	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. NYI AGENG NIS	Lain-lain	325920000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631332	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00034	1450	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. SAGAN I	Lain-lain	890300000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631636	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00338	3710	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. ALUN-ALUN KIDUL	Lain-lain	1242850000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631776	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00478	900	2001	Kecamatan Tegalrejo	Lain-lain	2010-06-23	365/KEP/2010	JL. TEMBUS BENER-MANUNGGAL	Lain-lain	73800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631480	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00182	1540	2001	Kecamatan Danurejan	Lain-lain	2010-06-23	365/KEP/2010	JL. TEGAL LEMPUYANGAN	Lain-lain	438900000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631372	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00074	978	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. SUHARTONO	Lain-lain	895848000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631676	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00378	3120	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. KOMPLEKS MINGGIRAN	Lain-lain	499200000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631816	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00518	525	2001	Kecamatan Wirobrajan	Lain-lain	2010-06-23	365/KEP/2010	JL. SINGO MULANJOYO	Lain-lain	105000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631520	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00222	1105	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. ANGGREK	Lain-lain	285090000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631300	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00002	4280	2001	Kecamatan Tegalrejo	Lain-lain	2010-06-23	365/KEP/2010	JL. JATIMULYO	Lain-lain	1433800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631412	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00114	8040	2001	Kecamatan Tegalrejo	Lain-lain	2010-06-23	365/KEP/2010	JL. WIROTOMO	Lain-lain	6448080000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631604	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00306	1542	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. MANTRIGAWEN LOR	Lain-lain	439470000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631716	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00418	2220	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. MENDUNGAN	Lain-lain	182040000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631744	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00446	1914	2001	Kecamatan Danurejan	Lain-lain	2010-06-23	365/KEP/2010	JL. UTARA KEC, DANUREJAN	Lain-lain	1343628000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631448	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00150	5166	2001	Kecamatan Gondomanan dan Kecamatan Ngampilan	Lain-lain	2010-06-23	365/KEP/2010	JL. BHAYANGKARA	Lain-lain	5925402000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631560	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00262	1710	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. PILAHAN/NYI ADI SARI	Lain-lain	176130000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631340	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00042	3996	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. GEJAYAN	Lain-lain	6881112000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631644	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00346	1127	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. PATEHAN KULON	Lain-lain	273861000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631784	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00486	1365	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. SUROHARJO	Lain-lain	218400000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631488	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00190	2100	2001	Kecamatan Pakualaman	Lain-lain	2010-06-23	365/KEP/2010	JL. MASJID PA	Lain-lain	2408700000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631380	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00082	6048	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. FARIDAN M NOTO	Lain-lain	6241536000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631684	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00386	1050	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. CEMPAKASARI	Lain-lain	108150000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631824	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00526	792	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. ANUGERAH	Lain-lain	101376000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631528	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00230	600	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. KEMUNING	Lain-lain	154800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631308	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00010	3007	2001	Kecamatan Tegalrejo	Lain-lain	2010-06-23	365/KEP/2010	JL. GOTONGROYONG II	Lain-lain	1007177500	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631420	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00122	760	2001	Kecamatan Tegalrejo	Lain-lain	2010-06-23	365/KEP/2010	JL. MASJID PAKUNCEN	Lain-lain	216600000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631612	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00314	1776	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. SAWOJAJAR	Lain-lain	506160000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631752	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00454	450	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. HASTINA	Lain-lain	90000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631456	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00158	775	2001	Kecamatan Gondomanan	Lain-lain	2010-06-23	365/KEP/2010	JL. KETANDAN KULON	Lain-lain	888925000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631651	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00353	1545	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. NAGASARI	Lain-lain	375435000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631791	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00493	582	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. MENUJU DEPO SAMPAH	Lain-lain	47724000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631495	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00197	4480	2001	Kecamatan Pakualaman	Lain-lain	2010-06-23	365/KEP/2010	JL. KI MANGUN SAKORO	Lain-lain	1276800000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
